Metric,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,1434,2.98e-18,6.95e-18,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,180.5,8.02e-15,1.68e-14,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,3305,1.11e-20,3.88e-20,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,1331,3.13e-19,9.39e-19,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,628,1.57e-36,1.6499999999999998e-35,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,617.5,9.420000000000001e-27,4.9500000000000003e-26,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1580,0.541,0.541,ns
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,14818,5.83e-13,1.02e-12,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,7489,1.2e-9,1.8e-9,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,6907,0.022,0.029,*
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5410.5,0.316,0.332,ns
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,5938.5,3.43e-13,6.55e-13,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,3010,2.14e-11,3.46e-11,****
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,2384.5,0.155,0.176,ns
Cleft_Gape_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,2105,0.039,0.048,*
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8819,0.159,0.176,ns
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,2746.5,2.6799999999999996e-42,5.63e-41,****
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,2609,5.47e-25,2.2999999999999997e-24,****
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,1500,4.6400000000000004e-29,3.2499999999999998e-28,****
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1386,1.05e-18,2.76e-18,****
Cleft_Gape_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,11429.5,2.62e-7,3.67e-7,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,1279.5,9.9e-20,2.97e-19,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,465,2.73e-10,5.21e-10,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,7588,0.001,0.002,**
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,4815,0.652,0.729,ns
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,1913,7.840000000000001e-26,5.49e-25,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1510,1.5e-17,3.5e-17,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1648,0.792,0.792,ns
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,16503.5,6.28e-22,2.2e-21,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,9065.5,2.97e-23,1.56e-22,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,8032.5,0.66,0.729,ns
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,6095.5,0.007,0.01,**
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,5540.5,7.02e-10,1.23e-9,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,3071.5,2.35e-12,4.94e-12,****
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,2903.5,0.792,0.792,ns
D1_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,2196,0.011,0.014,*
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,11959.5,0.002,0.003,**
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,4555,3.6e-32,7.56e-31,****
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,3639,9.08e-19,2.38e-18,****
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,1280.5,7.379999999999999e-31,7.749999999999999e-30,****
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,992,1.2e-22,5.04e-22,****
D1_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,10367,6.72e-4,0.001,***
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,4707,0.473,0.523,ns
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1766,0.736,0.773,ns
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,15311,1.59e-15,3.34e-14,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,7954.5,3.31e-13,3.48e-12,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,10101,0.003,0.006,**
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,7239,3.97e-8,1.67e-7,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1885.5,0.343,0.4,ns
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,14109.5,4.98e-10,3.49e-9,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,7176.5,8.99e-8,3.15e-7,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,10497,2.95e-4,8.85e-4,***
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,7283.5,2.3e-8,1.21e-7,****
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,4436.5,0.002,0.005,**
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,2277.5,0.003,0.006,**
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,3235.5,0.178,0.234,ns
D220_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,2273.5,0.003,0.006,**
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,9681,0.864,0.864,ns
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,14625,0.097,0.135,ns
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,11300,0.03,0.049,*
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,7511,0.193,0.238,ns
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,5735,0.071,0.107,ns
D220_HRD_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,9853.5,0.011,0.018,*
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,1981,1.63e-13,3.8e-13,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,532,2.37e-9,4.15e-9,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,11474,0.016,0.026,*
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,5743.5,0.069,0.097,ns
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,2666,1.86e-20,5.58e-20,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1014,2.0600000000000001e-22,8.65e-22,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1436,0.178,0.21,ns
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,16555,3.04e-22,1.0600000000000001e-21,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,8602,1.36e-18,3.57e-18,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,7846,0.456,0.463,ns
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,4251,0.067,0.097,ns
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",34,196,5797,5.87e-12,1.23e-11,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",34,100,2970,8.45e-11,1.61e-10,****
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",34,166,3348,0.087,0.115,ns
D2_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",34,100,1844,0.463,0.463,ns
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8983,0.241,0.266,ns
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,4331.5,2.4e-33,5.04e-32,****
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,1742.5,5.88e-31,6.17e-30,****
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,1885.5,4.85e-26,2.55e-25,****
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,642.5,1.81e-26,1.27e-25,****
D2_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,7484.5,0.18,0.21,ns
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,10380.5,0.405,0.405,ns
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,3703.5,9.219999999999999e-37,5.53e-36,****
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,2799,9.01e-24,1.8e-23,****
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,1451,1.8600000000000002e-29,5.58e-29,****
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1093.5,1.3600000000000001e-21,2.04e-21,****
DFG_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,9816.5,0.013,0.015,*
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8983,0.241,0.241,ns
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,4159,2.87e-34,1.72e-33,****
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,96,2892.5,7.01e-22,1.4000000000000002e-21,****
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,2112.5,2.39e-24,7.169999999999999e-24,****
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,96,1485,6.79e-17,1.02e-16,****
DFG_Mg_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,96,9161,0.044,0.052,ns
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",196,100,8200.5,0.022,0.022,*
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",196,166,1479.5,2.99e-50,1.79e-49,****
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",196,100,1730.5,4.88e-31,9.76e-31,****
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,947,1.08e-33,3.2400000000000004e-33,****
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,1173.5,8.87e-21,1.33e-20,****
HRD_ATP_Dist,Distance,"csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",166,100,12085,4.75e-10,5.7e-10,****
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]",100,100,7796,8.25e-12,2.48e-11,****
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,2789,2.56e-8,5.97e-8,****
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",100,196,11718,0.006,0.009,**
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",100,100,6144.5,0.005,0.008,**
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[CSK = Holo]",100,166,13994.5,7.12e-21,1.5e-19,****
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[CSK = Holo]",100,100,8697.5,1.62e-19,1.13e-18,****
I150_HRD_Dist,Distance,"csk-wtcat-apo
src-wtcat-py159-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[CSK = Apo]",100,34,1718.5,0.927,0.927,ns
