Condition_1,Condition_2,Metric_1,Metric_2,R1,R2,Z_Score,p_value,p.adj,p.adj.signif
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",K105_E107_Dist,D220_HRD_Dist,0.5047650401994364,-0.1878280122851975,3.6146273416540313,3.0077995077415487e-4,0.034965669277495504,*
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",K105_E107_Dist,D220_HRD_Dist,0.5047650401994364,-0.13554512685703943,3.5766955903317608,3.479649839168708e-4,0.03733931942800268,*
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Cleft_Gape_Dist,K105_N99_Dist,-0.32346656840141913,0.17637418689135087,-3.5778681239060393,3.4640814299935485e-4,0.03733931942800268,*
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",K105_E107_Dist,D220_HRD_Dist,0.3059269355811662,-0.1878280122851975,3.5247900911679944,4.2381848366046526e-4,0.04223048462188207,*
"csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Shell_M118_M120_Dist,K105_E121_Dist,-0.5172396075408181,-0.7719709126422679,3.529637616254846,4.161292230693281e-4,0.04223048462188207,*
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",D1_Dist,D2_Dist,0.26253659992466466,0.6477471714396278,-3.500041749360929,4.6518529550509946e-4,0.04475403360204233,*
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Interface_C_Lobe_Donor_Dist,D220_HRD_Dist,0.06777026356558338,0.41221251575324813,-3.4819117546025615,4.978477267512105e-4,0.04480629540760894,*
"csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_E107_Dist,0.19246809984130464,-0.24747743883428988,3.4906413765060664,4.818625912963448e-4,0.04480629540760894,*
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Cleft_Gape_Dist,Shell_M118_M120_Dist,0.29124139130216914,-0.06828228297708858,3.462278540306318,5.356225133930081e-4,0.045323097575452914,*
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",K105_E107_Dist,K105_E121_Dist,-0.22059711253924993,0.20371712321895427,-3.462048948159356,5.360796487419162e-4,0.045323097575452914,*
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Mg_Hijack_Dist,SB_Dist,-0.3293307103215926,0.15144210436171834,-3.445141015647195,5.707615448375947e-4,0.046836020885202626,*
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Cleft_Gape_Dist,D2_Dist,0.6388902844732465,0.26221350939288596,3.3972211801477226,6.807392057746053e-4,0.05346144612161152,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",K105_E107_Dist,K105_N99_Dist,-0.07879131387654749,0.34188252436049066,-3.3935914919415,6.898251112466003e-4,0.05346144612161152,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Spine_Bridge_Dist,Shell_M118_M120_Dist,-0.05279203665916344,0.35114696668950146,-3.3712685058152716,7.48228929154271e-4,0.054935755587905685,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Cleft_Gape_Dist,D2_Dist,0.3286956725003547,0.6492824802171064,-3.374208212229121,7.402835115524198e-4,0.054935755587905685,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",HRD_ATP_Dist,DFG_Mg_Dist,0.5767261859371126,-0.035272723015128855,3.3580630588968914,7.84907049191208e-4,0.05615104274983257,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",K105_E107_Dist,K105_N99_Dist,-0.06693321964388071,0.34188252436049066,-3.300625332448372,9.646961497371542e-4,0.06728755644416651,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_E107_Dist,0.2160202691845678,-0.24747743883428988,3.2885040649460864,0.0010072132999403571,0.06853963675203893,ns
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",SB_Dist,Spine_Bridge_Dist,-0.1402365012241685,0.25468469526180276,-3.2265675533953826,0.0012528465379590958,0.08322480573585422,ns
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_N99_Dist,0.35711872340993894,-0.026787727687969932,3.2168516952593826,0.001296055752654679,0.0840929197652687,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]",Shell_M118_M120_Dist,K105_E107_Dist,0.2574821038020224,-0.194870268959382,3.209132601103633,0.0013313607605529576,0.08434349480461467,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Interface_C_Lobe_Donor_Dist,I150_HRD_Dist,-0.21026060130224994,0.19476365342317883,-3.2029281965414156,0.001360378948461527,0.08434349480461467,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Cleft_Gape_Dist,K105_N99_Dist,0.31225151148300917,-0.32346656840141913,3.1919194009664116,0.0014133076407172318,0.08572018081741471,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Cleft_Gape_Dist,HRD_ATP_Dist,0.5305670243840179,-0.06008102027237576,3.155738966488936,0.0016009206470197768,0.09503337457840803,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_N99_Dist,0.4587848408319468,-0.15186097269768922,3.144728771275334,0.0016624087659242726,0.09662750951934834,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",Shell_M118_M120_Dist,K105_E107_Dist,0.2574821038020224,-0.3649023962831364,3.130787857908514,0.0017433804778876905,0.09728063066613313,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",V104_RS2_Dist,K105_N99_Dist,-0.37219989397533815,0.010547972312997875,-3.1311444395021977,0.0017412649650283551,0.09728063066613313,ns
"csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D2_Dist,Spine_Bridge_Dist,-0.20889398037093682,0.18619151338332282,-3.1224172591831256,0.001793725169351168,0.09812731808803447,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D1_Dist,D2_Dist,0.26253659992466466,0.6119194921536576,-3.08620518130821,0.0020272887595029765,0.10288625102215007,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Interface_C_Lobe_Donor_Dist,Shell_M118_M120_Dist,-0.2639346851830763,0.11327490613683007,-3.0860681078191012,0.0020282235864581555,0.10288625102215007,ns
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D1_Dist,V104_RS2_Dist,0.2241493146807898,-0.1560422058913368,3.0961277726194605,0.0019606585522407016,0.10288625102215007,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Cleft_Gape_Dist,DFG_ATP_Dist,-0.18295281325040252,0.253946200303321,-3.0967167740837414,0.0019567673351179593,0.10288625102215007,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",K105_E107_Dist,K105_E121_Dist,0.3068401723075815,-0.11631460811211868,3.0217419635976497,0.0025132468764959004,0.12521354973970647,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D1_Dist,DFG_Mg_Dist,-0.3802027243151377,0.03194448208592279,-3.010286595781457,0.0026100128628250285,0.12775326118038297,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D2_Dist,Spine_Bridge_Dist,-0.23669193163144475,0.18619151338332282,-2.992206294347959,0.0027696903226843705,0.13323165517740335,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Cleft_Gape_Dist,Shell_M118_M120_Dist,-0.07161104685257769,0.29124139130216914,-2.9861160691316297,0.0028254537910801236,0.13361044198497535,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Mg_Hijack_Dist,DFG_ATP_Dist,0.22889908256880734,-0.36428076269737997,2.980052916867751,0.0028819859307085416,0.13401234577794718,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Spine_Bridge_Dist,Shell_M118_M120_Dist,-0.20550339948714902,0.35114696668950146,-2.972843136073017,0.0029505520187509404,0.13495147757893647,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_E107_Dist,0.37125111206905226,-0.03558807231499257,2.963101246183391,0.003045563759802139,0.13705036919109626,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Cleft_Gape_Dist,Shell_M118_M120_Dist,0.3011056239945525,-0.06828228297708858,2.9564732511921505,0.003111792214253395,0.13780794091693604,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]",D1_Dist,D2_Dist,0.26253659992466466,0.5991754543216642,-2.9460559218501694,0.003218542055025253,0.138149728208007,ns
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",D2_Dist,Spine_Bridge_Dist,-0.1768354899074599,0.18619151338332282,-2.949535286119501,0.0031825222855625945,0.138149728208007,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",SB_Dist,aCb4_aE_Dist,-0.2180458622499221,0.13982972757753293,-2.9113892288630967,0.003598254679002766,0.14554784361445228,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",V104_RS2_Dist,I150_HRD_Dist,0.19281126192211995,-0.17621373616626768,2.91127501790662,0.00359957032594882,0.14554784361445228,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Shell_M118_M120_Dist,K105_E107_Dist,-0.3649023962831364,0.21489541172244034,-2.912137208771594,0.0035896491713951484,0.14554784361445228,ns
"csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",V104_RS2_Dist,I150_HRD_Dist,-0.17621373616626768,0.1935218359190365,-2.917030972550875,0.0035338068019201696,0.14554784361445228,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]",Interface_N_Lobe_Rec_Dist,aCb4_aE_Dist,0.3699121339916186,-0.027961565825494982,2.8991254729142306,0.0037420511144661273,0.14900938611413156,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Shell_M118_M120_Dist,K105_E107_Dist,-0.194870268959382,0.21489541172244034,-2.8949660740909375,0.0037919951305029898,0.14900938611413156,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Cleft_Gape_Dist,D2_Dist,0.6388902844732465,0.3286956725003547,2.8896612130168555,0.003856572048503981,0.14944216687952927,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",SB_Dist,D220_HRD_Dist,-0.1590436123510399,0.19425766245314802,-2.869673106851149,0.004108963496311402,0.15704120759875084,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Mg_Hijack_Dist,K105_N99_Dist,0.37463672294567485,-0.19419278587600383,2.8620627760911463,0.0042089353255845285,0.15868823727541667,ns
"csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",K105_E107_Dist,D220_HRD_Dist,-0.13554512685703943,0.16581194125221255,-2.8552999270168677,0.004299620358039435,0.159945877319067,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",D2_Dist,DFG_ATP_Dist,0.47148318042813453,-0.07255791582278395,2.833780153479363,0.004600096677062515,0.166678827649408,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Interface_C_Lobe_Donor_Dist,DFG_Mg_Dist,0.1479057715586657,-0.25264935513524134,2.8360948270501622,0.004566888409036629,0.166678827649408,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Cleft_Gape_Dist,SB_Dist,-0.2183874170588594,0.1815801975749271,-2.824526840589221,0.004735048223288407,0.16936903260223918,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]",SB_Dist,aCb4_aE_Dist,-0.2180458622499221,0.18106352126321157,-2.818308697999435,0.0048277369883584775,0.1704985594622804,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",D1_Dist,D2_Dist,0.26253659992466466,0.6896347077876057,-2.803567578361855,0.0050540639407576915,0.17615110498489542,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",D2_Dist,I150_HRD_Dist,-0.15002998159564532,0.40225958646207977,-2.7991323809072948,0.005124012550172363,0.17615110498489542,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Interface_C_Lobe_Donor_Dist,D220_HRD_Dist,0.08102632446317562,0.41221251575324813,-2.7844896313318817,0.00536120351588365,0.17615110498489542,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",K105_E107_Dist,D220_HRD_Dist,-0.1878280122851975,0.16581194125221255,-2.787394586069621,0.005313373786651754,0.17615110498489542,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",HRD_ATP_Dist,D220_HRD_Dist,-0.14921477187853358,0.245612634301234,-2.793168482485522,0.005219449877890581,0.17615110498489542,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",V104_RS2_Dist,K105_N99_Dist,-0.37219989397533815,0.008807896958148211,-2.78416269659649,0.005366610725346277,0.17615110498489542,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",HRD_ATP_Dist,I150_HRD_Dist,-0.33554807204020054,0.049728771334267646,-2.777578799570288,0.00547655590249807,0.17766966241825136,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",Interface_C_Lobe_Donor_Dist,Spine_Bridge_Dist,0.3342106089480614,-0.21778965718867288,2.757364207438617,0.005826940976906947,0.18513433930091977,ns
"csk-wtcat-apo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Spine_Bridge_Dist,D220_HRD_Dist,0.32228092799687036,-0.06156615350574009,2.75666789071552,0.00583936267329066,0.18513433930091977,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Spine_Bridge_Dist,K105_N99_Dist,0.4587848408319468,0.10149082085607636,2.743402387208429,0.006080612339416369,0.1897423936610052,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",K105_E107_Dist,K105_E121_Dist,-0.11631460811211868,0.23046471217575343,-2.7412429918207075,0.006120722376161458,0.1897423936610052,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Spine_Bridge_Dist,K105_N99_Dist,-0.15186097269768922,0.35711872340993894,-2.7216759238574992,0.006495180341323348,0.19913794672848506,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",Spine_Bridge_Dist,K105_E107_Dist,-0.06960521456581051,0.4265965522282372,-2.7155892127697037,0.006615794919290874,0.20063117200892974,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",Interface_C_Lobe_Donor_Dist,I150_HRD_Dist,-0.21026060130224994,0.33106175332323745,-2.7019588223277986,0.006893229881847152,0.20075577828255406,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Interface_N_Lobe_Rec_Dist,aCb4_aE_Dist,0.3699121339916186,0.0412586392842322,2.7062727329274217,0.006804313839869902,0.20075577828255406,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",Cleft_Gape_Dist,I150_HRD_Dist,-0.22667444588125307,0.1565176053125705,-2.70556031970361,0.0068189263025224545,0.20075577828255406,ns
"csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",SB_Dist,K105_N99_Dist,-0.017890566508307053,0.3171758945859105,-2.7012602778802197,0.006907725704345946,0.20075577828255406,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]",Cleft_Gape_Dist,SB_Dist,-0.2183874170588594,-0.542305704473731,2.684376583676377,0.007266520612559946,0.2068733929494107,ns
"csk-wtcat-apo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",D1_Dist,D2_Dist,0.26253659992466466,0.5465683741223737,-2.6875928726784415,0.0071969085520144915,0.2068733929494107,ns
"csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-holo
[SRC = Holo]",DFG_Mg_Dist,D220_HRD_Dist,-0.5151821061634908,-0.016849170199278646,-2.6798755003417956,0.007364954704914606,0.20737159583613463,ns
"csk-wtcat-holo
src-wtcat-holo
[SRC = Holo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",Interface_C_Lobe_Donor_Dist,K105_E107_Dist,-0.1427836557582156,0.1968900124056388,-2.6768101547508616,0.007432673685882962,0.20737159583613463,ns
